"ENTREZID"	"SYMBOL"	"GENENAME"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Second Trimester Average"	"Term Average"
"10055"	"SAE1"	"SUMO1 activating enzyme subunit 1"	-0.197919509890443	8.16040949869521	-2.44600053115813	0.0170824432879639	0.0423895783509781	-4.26664818070284	8.33049657750731	8.13257706761686
"10056"	"FARSB"	"phenylalanyl-tRNA synthetase subunit beta"	-0.464081353564203	6.3552113336397	-4.30689503499638	5.54510754284626e-05	0.000301053656990803	1.09554099705845	6.75403124685893	6.28994989329473
"10057"	"ABCC5"	"ATP binding cassette subfamily C member 5"	-1.02960068029358	5.59307469337344	-13.1186987680391	3.65113622896547e-20	9.39713643740283e-18	35.5480085976822	6.47788777800073	5.44828709770715
"10058"	"ABCB6"	"ATP binding cassette subfamily B member 6 (Langereis blood group)"	-0.250817341348809	5.50389016532084	-3.23738396614424	0.00187851549964521	0.0065387242015834	-2.24729548057112	5.71943631804247	5.46861897669366
"10059"	"DNM1L"	"dynamin 1 like"	-0.422182569565269	7.14817098835044	-4.04094836495156	0.000139891227901242	0.000678419558696164	0.208579664528096	7.51098413407059	7.08880156450532
"10062"	"NR1H3"	"nuclear receptor subfamily 1 group H member 3"	0.563674504676326	6.58434073916245	5.00034932732775	4.38586538425656e-06	3.26162058660614e-05	3.54794158459699	6.09993296170623	6.66360746638256
"10069"	"RWDD2B"	"RWD domain containing 2B"	-0.23284180533698	5.75438672568441	-2.82187175060314	0.0062807350644825	0.0183883462369034	-3.36262972211965	5.95448515214588	5.7216433468089
"10072"	"DPP3"	"dipeptidyl peptidase 3"	-0.526182224299759	5.53147154845282	-6.26762113550047	3.03961971255251e-08	3.87162562776073e-07	8.40760783360731	5.98365939746042	5.45747717316066
"10073"	"SNUPN"	"snurportin 1"	-0.708947537545676	6.30815721246837	-8.38957495685611	4.84138276257827e-12	1.59526432411991e-10	17.0342570674856	6.91740900254668	6.20846146500101
"10077"	"TSPAN32"	"tetraspanin 32"	-0.18532862536144	5.2891470814741	-2.50454924406707	0.0147051481089363	0.0375178170497775	-4.13277939168421	5.44841386889409	5.26308524353264
"10078"	"TSSC4"	"tumor suppressing subtransferable candidate 4"	0.200077976509038	6.74697481232505	2.64171368779533	0.0102610495601149	0.0277596104682453	-3.80898157958136	6.57503280126259	6.77511077777163
"10081"	"PDCD7"	"programmed cell death 7"	-0.217098769041423	6.8651688235111	-2.85905429903999	0.00566134989146994	0.0168206014139932	-3.26761363998004	7.05173807815608	6.83463930911465
"10086"	"HHLA1"	"HERV-H LTR-associating 1"	0.211004357283135	4.66717302071435	3.64265912877172	0.000527580331679587	0.00217495316459909	-1.05395716102296	4.48584115117416	4.69684550845729
"1009"	"CDH11"	"cadherin 11"	-1.42585055517259	7.64784735267038	-10.4015964347513	1.29794734837761e-15	9.24815219636745e-14	25.1778953218575	8.87318767352182	7.44733711834923
"10090"	"UST"	"uronyl 2-sulfotransferase"	-0.257436606706901	5.03291391029648	-3.46714561588041	0.000924142133107542	0.00354374926064904	-1.58276421078308	5.25414849418522	4.99671188747832
"10093"	"ARPC4"	"actin related protein 2/3 complex subunit 4"	-0.26476604362447	7.638620923063	-2.72934953158879	0.00810211240692375	0.0227112508676261	-3.59479332001711	7.86615424180278	7.60138819817831
"10096"	"ACTR3"	"actin related protein 3"	-0.332409965802402	7.69943964458095	-3.11659103728963	0.0026959315834057	0.00894512781892999	-2.58338364958807	7.98510445894239	7.65269449313999
"10098"	"TSPAN5"	"tetraspanin 5"	-0.814214130006702	5.49113848640389	-5.52608355959839	5.81582534038274e-07	5.430428692331e-06	5.51621709008866	6.1908537543784	5.3766396243717
"10099"	"TSPAN3"	"tetraspanin 3"	-0.230007190381232	7.49994687933904	-2.52383315321907	0.0139900574415178	0.0359574884727033	-4.08811361409034	7.69760930857291	7.46760211819168
"1010"	"CDH12"	"cadherin 12"	0.218543958956475	3.93058958900143	3.75350000817579	0.000367370362465047	0.00158313932628062	-0.711047011196453	3.74277837427321	3.96132233322968
"10101"	"NUBP2"	"nucleotide binding protein 2"	-0.424952902934927	6.34263906442568	-5.26905933934852	1.57563284252637e-06	1.31418341087755e-05	4.54390005256761	6.70783296538538	6.28288006245046
"10105"	"PPIF"	"peptidylprolyl isomerase F"	-0.502171620512629	6.13382545004113	-4.84571317956974	7.83081231906891e-06	5.42882053205139e-05	2.98542795501339	6.56537918641917	6.06320756590654
"10106"	"CTDSP2"	"CTD small phosphatase 2"	0.282964228204944	8.36236526597766	3.33208865784671	0.00140712309016378	0.00509246001352306	-1.97731193708357	8.11919288236404	8.40215711056898
"10109"	"ARPC2"	"actin related protein 2/3 complex subunit 2"	-0.433003874396345	10.3507115806632	-4.65281244621956	1.59673489438854e-05	0.000101033627681746	2.2956824413787	10.7228242852225	10.2898204108262
"10112"	"KIF20A"	"kinesin family member 20A"	-1.21073171401332	5.46599988913433	-9.99960568253036	6.55212531704031e-15	4.16960249660356e-13	23.5741946524885	6.50647245586452	5.29574074185121
"10114"	"HIPK3"	"homeodomain interacting protein kinase 3"	0.576357179225912	6.4083752031909	7.95344201056973	2.95346278810367e-11	7.79162738386905e-10	15.2459270819046	5.91306825229363	6.48942543151954
"1012"	"CDH13"	"cadherin 13"	-1.18034079316091	5.09430570329504	-9.50481919937916	4.89977599397542e-14	2.52478095498337e-12	21.5813332825668	6.1086610724177	4.92832027925679
"10123"	"ARL4C"	"ADP ribosylation factor like GTPase 4C"	0.524240991794294	6.73663732223839	3.43695601710276	0.00101605971187636	0.00384755021033715	-1.67191145689187	6.28611771991516	6.81035871170946
"10125"	"RASGRP1"	"RAS guanyl releasing protein 1"	2.41098441557941	5.73761730772998	13.1177837243128	3.66349108397519e-20	9.39713643740283e-18	35.5446704997049	3.66567757559142	6.07666199117083
"10128"	"LRPPRC"	"leucine rich pentatricopeptide repeat containing"	-0.272739612601685	6.85617221461138	-2.71828459511576	0.00834964825388924	0.0232915652228702	-3.62214600039624	7.09055781919095	6.81781820658927
"10130"	"PDIA6"	"protein disulfide isomerase family A member 6"	-0.308098684844513	8.35711175954043	-3.48752684521799	0.000866603549932247	0.00335552275615893	-1.52227476802775	8.62188406682868	8.31378538198417
"10131"	"TRAP1"	"TNF receptor associated protein 1"	-0.408886517745311	7.01349780438497	-5.83792632369578	1.70169567632066e-07	1.8117734362257e-06	6.71822977669248	7.36488465557235	6.95599813782704
"10133"	"OPTN"	"optineurin"	-0.445006767941593	7.55641635501696	-3.28991722491719	0.00160130186307434	0.00569385923715898	-2.09822607421038	7.93884404621677	7.49383727827518
"10134"	"BCAP31"	"B cell receptor associated protein 31"	-0.211519140827685	8.62320831342317	-2.77217115200421	0.00720614690342797	0.0205944613165675	-3.48810432220351	8.80498257507196	8.59346343424428
"10137"	"RBM12"	"RNA binding motif protein 12"	-0.313787661517296	6.38506891947693	-3.21145545920369	0.00203139232221734	0.0070181111040882	-2.32022779868737	6.65473019109335	6.34094252957606
"10140"	"TOB1"	"transducer of ERBB2, 1"	-1.08759102577835	5.9885912118192	-4.82560506773177	8.43931790970914e-06	5.79764101807089e-05	2.91289241898887	6.92323974959747	5.83564872381912
"10143"	"CLEC3A"	"C-type lectin domain family 3 member A"	0.164141188005711	4.00844057482749	2.66230353286399	0.00971131585100613	0.0265219933143039	-3.75916453202406	3.86738174138508	4.03152292939079
"10144"	"FAM13A"	"family with sequence similarity 13 member A"	0.906919362799494	8.66589641912904	5.4418728082353	8.07574159764659e-07	7.28214384302659e-06	5.1956859830957	7.88651259172322	8.79343195452271
"10147"	"SUGP2"	"SURP and G-patch domain containing 2"	-0.29497899677427	6.95487641227123	-3.48937128198009	0.000861567509362336	0.00334223245314059	-1.51678858076888	7.20837398762412	6.91339499084985
"10148"	"EBI3"	"Epstein-Barr virus induced 3"	1.97937967863105	10.741318689576	7.32734488992216	3.95531779321336e-10	7.99357740196926e-09	12.683135648808	9.04028927825245	11.0196689568835
"10149"	"ADGRG2"	"adhesion G protein-coupled receptor G2"	-0.667971735526431	4.57167261767227	-3.69032593550974	0.000451867174571674	0.00190252055596806	-0.907319177228397	5.1457108278903	4.47773909236386
"1015"	"CDH17"	"cadherin 17"	0.170907526118194	4.21453803777232	2.5614139702695	0.0126859900121314	0.0331318157068088	-4.00025776858532	4.0676643825145	4.23857190863269
"10150"	"MBNL2"	"muscleblind like splicing regulator 2"	0.434524066808456	7.69022204742112	4.12075744174708	0.000106300300527296	0.000532395587471192	0.47126464703938	7.3168029275076	7.75132699431606
"10153"	"CEBPZ"	"CCAAT enhancer binding protein zeta"	-0.424056653883577	7.41836013409308	-4.45993958523375	3.21415761260892e-05	0.000186794952224759	1.62038927282132	7.78278382102428	7.35872716714071
"10154"	"PLXNC1"	"plexin C1"	0.304665704374392	5.03347879373711	2.42250636975112	0.0181295871000125	0.0446543527023531	-4.31962375150901	4.77165670404036	5.07632240841476
"10155"	"TRIM28"	"tripartite motif containing 28"	-0.231347919567355	7.88708882919691	-3.33406054322844	0.00139861022720314	0.00506494967814032	-1.97163119865855	8.0859034475751	7.85455552800775
"10159"	"ATP6AP2"	"ATPase H+ transporting accessory protein 2"	-0.300047594541038	8.86351348257235	-3.23810166610978	0.00187444165508278	0.00652590639281586	-2.24527064362599	9.12136688413106	8.82131928959002
"10160"	"FARP1"	"FERM, ARH/RhoGEF and pleckstrin domain protein 1"	-0.414336768495053	6.73959285577051	-4.14823392401498	9.66507152079577e-05	0.000489953595215044	0.562406700351375	7.09566351619594	6.68132674770089
"10162"	"LPCAT3"	"lysophosphatidylcholine acyltransferase 3"	0.35726423554245	7.92803813947684	2.76788629958541	0.00729152266131117	0.0207956820615876	-3.49883932020879	7.62101418705755	7.9782784226
"10163"	"WASF2"	"WASP family member 2"	-0.333932869376394	7.75244071876924	-3.76963002947122	0.000348349241349656	0.00151093311681134	-0.660585974454558	8.03941427838958	7.70548140901318
"10166"	"SLC25A15"	"solute carrier family 25 member 15"	-0.426809906308473	5.121952613196	-4.36890504670617	4.45058680946335e-05	0.00024821868730582	1.30697965807818	5.48874237642985	5.06193247012137
"1017"	"CDK2"	"cyclin dependent kinase 2"	-0.355957355714093	8.13137386875114	-4.19275249836409	8.27848230337825e-05	0.000428922111386655	0.710831899254063	8.43727472131794	8.08131736560385
"10171"	"RCL1"	"RNA terminal phosphate cyclase like 1"	-0.250695141876143	6.07285190725712	-2.8193235974626	0.00632538632567249	0.0184958200996032	-3.36910552669613	6.28829304480693	6.03759790293079
"10172"	"ZNF256"	"zinc finger protein 256"	0.393270581362342	5.68568467477167	4.09195952316629	0.000117409388377289	0.00058122527684517	0.376124704062947	5.3477177689134	5.74098835027575
"10175"	"CNIH1"	"cornichon family AMPA receptor auxiliary protein 1"	-0.725041529797257	7.42794448287606	-5.39977514930065	9.51010641755064e-07	8.39396528850301e-06	5.03615088184949	8.05102704754558	7.32598551774832
"10184"	"LHFPL2"	"LHFPL tetraspan subfamily member 2"	-0.352649828868334	6.84599792833354	-3.85373722507742	0.00026348398819659	0.00118795795976251	-0.395216269446454	7.14905637501726	6.79640654614893
"10189"	"ALYREF"	"Aly/REF export factor"	-0.299337502185679	7.16098551409786	-3.28535093218423	0.00162377842370455	0.00576517411806346	-2.11125220852525	7.41822868003868	7.118891177853
"1019"	"CDK4"	"cyclin dependent kinase 4"	-0.604770505032252	7.642806409039	-7.06696809162746	1.15903307045981e-09	2.10049547649744e-08	11.6226618120612	8.16253106180109	7.55776055676884
"10190"	"TXNDC9"	"thioredoxin domain containing 9"	-0.381585066747312	6.7899548512829	-3.86348209986324	0.000255042088962326	0.00115583494136148	-0.364228830839444	7.11787951801887	6.73629445127156
"10193"	"RNF41"	"ring finger protein 41"	-0.275192286169215	5.62977350019192	-4.9518738660457	5.26397196636725e-06	3.83425970271914e-05	3.37072655226832	5.86626687111859	5.59107458494937
"10194"	"TSHZ1"	"teashirt zinc finger homeobox 1"	-0.80885149221941	6.82661702170799	-7.22861130859686	5.94859356515004e-10	1.14395502320354e-08	12.2804839532409	7.52172377283404	6.71287228061464
"10196"	"PRMT3"	"protein arginine methyltransferase 3"	-0.214233070554532	5.61238395806117	-2.78493795913583	0.00695717754998006	0.0200049714692945	-3.45604121978123	5.79649050306897	5.58225743251444
"10198"	"MPHOSPH9"	"M-phase phosphoprotein 9"	-0.390470980704648	5.28463910351931	-4.95957533817796	5.11377768924805e-06	3.73836792485591e-05	3.39882870809058	5.62020010256236	5.22972912185772
"10199"	"MPHOSPH10"	"M-phase phosphoprotein 10"	-0.298097835590953	6.83397562090386	-3.03148058519497	0.00345999987195944	0.0110932307893768	-2.81446654100962	7.09015344836483	6.79205561277388
"1020"	"CDK5"	"cyclin dependent kinase 5"	-0.612208066389651	6.00385229991621	-6.16969258570804	4.51252474973214e-08	5.52809148804437e-07	8.01965392327306	6.52996860696981	5.91776054058016
"10200"	"MPHOSPH6"	"M-phase phosphoprotein 6"	-0.898073319660496	6.71781366585811	-8.4613625952119	3.59622461385705e-12	1.21376220621131e-10	17.3284106245798	7.48959542494135	6.59152210528085
"10201"	"NME6"	"NME/NM23 nucleoside diphosphate kinase 6"	-0.271836990464633	5.78123440642159	-2.9443070189198	0.00444790974155361	0.0137415721359485	-3.0461137090073	6.01484432010213	5.7430073296375
"10202"	"DHRS2"	"dehydrogenase/reductase 2"	1.07497526991247	6.19900789445343	4.40774738401427	3.87501294232579e-05	0.000219880516575365	1.44027288476704	5.2752010218724	6.35017629178487
"10204"	"NUTF2"	"nuclear transport factor 2"	-0.213189399951212	7.72684442856434	-2.5691641953023	0.0124311409069631	0.0325682608959452	-3.98200682644179	7.91005406914741	7.6968646691962
"10206"	"TRIM13"	"tripartite motif containing 13"	-0.215053132840221	6.13807875404092	-2.65267648844038	0.00996492123721603	0.0271301652168685	-3.78249604578457	6.32289004007548	6.10783690723526
"10213"	"PSMD14"	"proteasome 26S subunit, non-ATPase 14"	-0.596992455519859	8.00749379544892	-5.63293978474783	3.82568793666345e-07	3.74989388406759e-06	5.92552537679197	8.5205341869113	7.92354173139144
"1022"	"CDK7"	"cyclin dependent kinase 7"	-0.555295471218406	7.57412315835906	-5.10947422837656	2.9009932692278e-06	2.27615344836871e-05	3.94969379389917	8.05133020393738	7.49603473271897
"10221"	"TRIB1"	"tribbles pseudokinase 1"	0.37274839393805	7.09085573653148	3.79641002053428	0.000318832093564932	0.0014000230434575	-0.576499091304498	6.77052508549096	7.14327347942902
"10226"	"PLIN3"	"perilipin 3"	-0.263735793372962	8.48569111975558	-2.97705863963189	0.00404952189652033	0.0127056226158606	-2.95968774311119	8.71233906718547	8.44860327381251
"10231"	"RCAN2"	"regulator of calcineurin 2"	0.183472724796575	4.54988378551627	2.72560328960801	0.00818515815310077	0.0228901613362377	-3.60406402231144	4.39221191264421	4.57568463744079
"10234"	"LRRC17"	"leucine rich repeat containing 17"	-1.0592926736145	4.27681694234518	-3.82298669963691	0.000291914516994765	0.00129789086449433	-0.49267275665003	5.18714658373265	4.12785391011814
"10240"	"MRPS31"	"mitochondrial ribosomal protein S31"	-0.422632251039541	6.7688519872768	-5.02728655633698	3.96170680517613e-06	2.98614545943497e-05	3.64675482662526	7.13205157801391	6.70941932697437
"10241"	"CALCOCO2"	"calcium binding and coiled-coil domain 2"	0.186163349037421	7.15355587566142	2.59988910373764	0.011465816306008	0.030460413522956	-3.90920941062835	6.99357174758239	7.17973509661981
"10244"	"RABEPK"	"Rab9 effector protein with kelch motifs"	-0.396080706804623	6.71720463757353	-4.78323298342151	9.87664026689019e-06	6.63469875785093e-05	2.76051993855715	7.05758649498375	6.66150578817913
"10246"	"SLC17A2"	"solute carrier family 17 member 2"	0.119401088024854	4.17119890458579	2.52981967144326	0.0137745352618238	0.035507548920901	-4.07419001616811	4.06858859456443	4.18798968258929
"10247"	"RIDA"	"reactive intermediate imine deaminase A homolog"	-0.380439090644896	5.1030134861544	-3.06740163077022	0.00311574872437493	0.0101383447465853	-2.71752366225509	5.42995332967735	5.04951423903246
"1025"	"CDK9"	"cyclin dependent kinase 9"	0.176037052196408	6.56271259171635	2.6949870999083	0.00889360037056656	0.0246399134228076	-3.67944682821046	6.41143074998506	6.58746780218147
"10251"	"SPRY3"	"sprouty RTK signaling antagonist 3"	0.170043724926253	4.31557737804113	2.54809693357131	0.0131349546681187	0.034138596910607	-4.03151226482389	4.16944605193263	4.33948977685888
"10253"	"SPRY2"	"sprouty RTK signaling antagonist 2"	-0.433949903398228	6.02234828815148	-4.3103502136258	5.47780207324797e-05	0.00029817627805179	1.10727780756265	6.39527398638433	5.96132408298611
"10255"	"HCG9"	"HLA complex group 9"	0.247021140138593	4.56111142768552	3.47977137203913	0.000888086000383103	0.00342518109747571	-1.54532112654421	4.34882763537892	4.59584877551751
"10256"	"CNKSR1"	"connector enhancer of kinase suppressor of Ras 1"	0.516993623854968	6.44387499738587	6.24903061414727	3.27673475168126e-08	4.14514404512759e-07	8.33383813659128	5.9995836018855	6.51657722574047
"1026"	"CDKN1A"	"cyclin dependent kinase inhibitor 1A"	0.780049311598166	8.18243915589097	6.95005392765394	1.8757538375319e-09	3.20668897734639e-08	11.1481219248119	7.5120842787363	8.29213359033446
"10260"	"DENND4A"	"DENN domain containing 4A"	-0.355981037234403	5.2791365524356	-3.70991510974976	0.000423859672677653	0.00180188993435862	-0.846692098623739	5.58505775630892	5.22907671907452
"10261"	"IGSF6"	"immunoglobulin superfamily member 6"	-1.56298857171831	6.15519502367418	-10.7916266366966	2.73893939019284e-16	2.42634977507131e-14	26.7188791292832	7.4983883274946	5.93539975577629
"10267"	"RAMP1"	"receptor activity modifying protein 1"	-0.550211297965724	5.72964906250155	-3.09379073394779	0.00288348911665076	0.00948388983164278	-2.64575878197274	6.20248689669085	5.65227559872512
"10268"	"RAMP3"	"receptor activity modifying protein 3"	2.29389398397378	5.88218378902473	14.2471924495476	6.14367475849862e-22	2.84537470134576e-19	39.5807862402471	3.91086864654727	6.20476263052105
"1027"	"CDKN1B"	"cyclin dependent kinase inhibitor 1B"	-0.199052257170207	7.94248389364514	-2.70675679850748	0.0086148793768025	0.0239712756758058	-3.65054832462719	8.11354442715078	7.91449216998058
"10270"	"AKAP8"	"A-kinase anchoring protein 8"	0.198499731238328	7.10359492979182	2.72950579704513	0.00809866516702041	0.0227054051336357	-3.59440639414965	6.93300922325888	7.13150895449721
"10273"	"STUB1"	"STIP1 homology and U-box containing protein 1"	-0.279708443061568	7.01274481348857	-3.52236405138859	0.000776039108869297	0.00304946972947862	-1.41831629608924	7.2531192567446	6.97341081368304
"10276"	"NET1"	"neuroepithelial cell transforming 1"	0.624355625016969	8.8430845863449	5.74010592834889	2.50742398268918e-07	2.56953165724504e-06	6.33876590617487	8.30652897109594	8.93088459611291
"10277"	"UBE4B"	"ubiquitination factor E4B"	-0.30345550270087	7.20905001091925	-3.54455805103043	0.000723107088900217	0.00286510563052122	-1.35171778598297	7.46983208355281	7.16637658085194
"10278"	"EFS"	"embryonal Fyn-associated substrate"	0.695677722655145	7.29714810592071	6.11152248780592	5.7024211656568e-08	6.82040660652768e-07	7.78997921189205	6.69930006301394	7.39497778566909
"10279"	"PRSS16"	"serine protease 16"	-0.315736801716644	5.92619410668618	-3.8303998668761	0.000284803315821584	0.0012727219739194	-0.469223972388633	6.19753042066142	5.88179361894478
"1028"	"CDKN1C"	"cyclin dependent kinase inhibitor 1C"	-0.448355555118001	9.42341175738919	-3.68181858532246	0.000464572792837714	0.00194765455745115	-0.933582932529435	9.80871731256872	9.36036175745072
"10280"	"SIGMAR1"	"sigma non-opioid intracellular receptor 1"	-0.292558607373533	6.08562667592482	-3.47139134543508	0.000911865332274763	0.00350392502535541	-1.57018354313725	6.33704422913645	6.04448562176292
"10281"	"DSCR4"	"Down syndrome critical region 4"	0.434917203753943	5.54712198637144	3.05361421952743	0.00324392221332398	0.0105041590721986	-2.75483461216658	5.1733650143954	5.60828221814934
"10283"	"CWC27"	"CWC27 spliceosome associated cyclophilin"	-0.253648191557608	6.62237069093945	-3.26375912427957	0.00173413777124478	0.0060947046922353	-2.17266976205273	6.84034960555927	6.58670141400166
"10285"	"SMNDC1"	"survival motor neuron domain containing 1"	-0.377056467417402	7.28909124449775	-4.2108331932552	7.77203317093034e-05	0.000405806842280621	0.771375988760955	7.61312414618458	7.23606767876718
"10286"	"BCAS2"	"BCAS2 pre-mRNA processing factor"	-0.268336408458783	6.18016406751382	-2.97736637309581	0.00404594083680102	0.0126967761287377	-2.95887221587011	6.41076566853309	6.14242926007431
"10287"	"RGS19"	"regulator of G protein signaling 19"	-0.522125635577996	6.29965518036779	-6.45666661571737	1.41238762881749e-08	1.94617677151024e-07	9.16078379841061	6.74835689844263	6.22623126286464
"10289"	"EIF1B"	"eukaryotic translation initiation factor 1B"	-0.292515419403526	7.75086919236217	-2.62880933251542	0.0106198722713506	0.0285358791910117	-3.84004393427035	8.00224963091208	7.70973421150855
"10296"	"MAEA"	"macrophage erythroblast attacher"	-0.213684543261194	7.02543302619034	-2.64318259808256	0.0102209118444254	0.0276644907763157	-3.80543792196064	7.20906818055543	6.99538363729424
"1030"	"CDKN2B"	"cyclin dependent kinase inhibitor 2B"	0.239682769519819	4.86727934055677	3.01527098257735	0.00362666046623704	0.011568262857006	-2.8579297639912	4.66130196050067	4.90098473002049
"10300"	"KATNB1"	"katanin regulatory subunit B1"	-0.204792321055314	6.0143786774856	-3.17675436353525	0.0022543057837347	0.00764565507164537	-2.41716380938708	6.1903720783925	5.98557975733719
"10301"	"DLEU1"	"deleted in lymphocytic leukemia 1"	-0.276269650581821	4.89060883258054	-3.61430973141419	0.000578189083048048	0.00235642791045224	-1.14056611141068	5.12802806354929	4.85175841296747
"10308"	"ZNF267"	"zinc finger protein 267"	-0.458664768301418	5.04932062471027	-5.13829278029495	2.59954127178744e-06	2.05900957836162e-05	4.05642395728358	5.4434856599693	4.98482089166788
"1031"	"CDKN2C"	"cyclin dependent kinase inhibitor 2C"	-0.490804290091133	4.8684387849067	-6.58304435860448	8.44068703581993e-09	1.2121582682879e-07	9.66710395127673	5.29022372170377	4.79941943161263
"10312"	"TCIRG1"	"T cell immune regulator 1, ATPase H+ transporting V0 subunit a3"	-0.366469076130842	6.88738191727082	-4.98381791511914	4.66786741050972e-06	3.44826554432559e-05	3.48741838829653	7.20231627957076	6.83584720343992
"10316"	"NMUR1"	"neuromedin U receptor 1"	0.146813266411844	4.98446908546313	2.79298223329306	0.00680438640395279	0.019627947147596	-3.4357786643177	4.85830143464046	5.0051147010523
"10327"	"AKR1A1"	"aldo-keto reductase family 1 member A1"	-0.587039016136112	7.83091610108996	-6.67152410319297	5.88030167533615e-09	8.80092188805023e-08	10.0227958773364	8.33540275558193	7.74836373944582
"10329"	"RXYLT1"	"ribitol xylosyltransferase 1"	-0.306348885074758	6.38813548513816	-3.50932575268484	0.000808828623671008	0.00316266408125392	-1.45730730831435	6.65140405824928	6.34505517317452
"1033"	"CDKN3"	"cyclin dependent kinase inhibitor 3"	-1.23615805861945	4.93224524140323	-10.2161700017978	2.73386313269939e-15	1.86810245948758e-13	24.4400098300119	5.99456857302931	4.75841051440987
