STRING_id,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B,First.Trimester.Average,Second.Trimester.Average,on_graph,cluster,boyan,is_local_max,updown,btw,cluster_max_btw,is_secreted
9606.ENSP00000301921,SOX7,83595,SRY-box transcription factor 7,1.13091143674398,5.21588581043563,6.5305847001703,1.29099793766938E-06,0.000135528027021,5.49733054077727,4.75324022267673,5.88415165942071,1,2,28,FALSE,green,127.251861603107,,FALSE
9606.ENSP00000302046,RNASE6,6039,ribonuclease A family member k6,1.12942876423924,5.74863504649907,4.39236572868798,0.000221427299958,0.003987856466179,0.508821482822697,5.28659600658302,6.41602477082226,1,1,18,FALSE,green,53.3700883515567,,FALSE
9606.ENSP00000302079,C3AR1,719,complement C3a receptor 1,1.18638186885256,7.02667885059458,4.75914185626002,8.96238846024359E-05,0.002192195669901,1.38351346937707,6.54134081333672,7.72772268218928,1,1,108,FALSE,green,390.04875418222,,FALSE
9606.ENSP00000303508,FRMD3,257019,FERM domain containing 3,1.21701492785248,4.84386177840667,6.41257354826023,1.69530331661025E-06,0.000158921392127,5.23332812882979,4.3459920351943,5.56300696304677,1,2,0,FALSE,green,5.93722474301334,,FALSE
9606.ENSP00000305372,ADRB2,154,adrenoceptor beta 2,1.23075652860917,4.5441014349156,5.84327758145523,6.4557302665823E-06,0.00038723945805,3.93611595325244,4.0406101277573,5.27136665636647,1,2,85,FALSE,green,82.229556874491,,FALSE
9606.ENSP00000305647,VAMP5,10791,vesicle associated membrane protein 5,1.0366836446431,6.41387392904928,5.15817793596253,3.36958202562658E-05,0.001166190104618,2.3319357678453,5.98977607442256,7.02645971906566,1,2,10,FALSE,green,9.04127848398823,,FALSE
9606.ENSP00000306512,CXCL8,3576,C-X-C motif chemokine ligand 8,1.73694519993136,4.34440128289751,3.62611750696882,0.00145519169191,0.014004953400693,-1.29891803222527,3.6338327920165,5.37077799194787,1,1,117,FALSE,green,826.700177263735,,FALSE
9606.ENSP00000307822,NPFFR2,10886,neuropeptide FF receptor 2,1.36536954669786,5.21626021280366,5.05804834965289,4.30345504034169E-05,0.00136879595875,2.09460561577843,4.65769994369999,6.02306949039786,1,2,31,FALSE,green,0.789621581501674,,FALSE
9606.ENSP00000309524,CSHL1,1444,chorionic somatomammotropin hormone like 1,2.25069525606447,10.477144195175,3.68996757497565,0.001245613605171,0.012586661343074,-1.15056994165789,9.55640522678501,11.8071004828495,1,4,8,FALSE,green,0,,TRUE
9606.ENSP00000309757,LPL,4023,lipoprotein lipase,1.2694189473177,5.7421193668107,6.95858029866856,4.87675528165367E-07,7.48544990618068E-05,6.43938190413021,5.22281161563528,6.49223056295298,1,3,42,FALSE,green,315.447610626924,,FALSE
9606.ENSP00000311165,AQP1,358,aquaporin 1 (Colton blood group),-1.11821897201127,6.83566027308949,-6.879265184618,5.83066839673855E-07,8.27241266675748E-05,6.26667674313642,7.29311348891228,6.17489451690102,1,2,72,FALSE,red,3567.26481965494,"2, AQP1, 809",FALSE
9606.ENSP00000311500,MZT2A,653784,mitotic spindle organizing protein 2A,-1.07080945505646,7.22031751063177,-8.9468799687437,7.26551502183489E-09,6.25485744890793E-06,10.4721431976315,7.65837592406396,6.5875664690075,1,2,0,FALSE,red,0,,FALSE
9606.ENSP00000312134,PRG2,5553,"proteoglycan 2, pro eosinophil major basic protein",1.343883111209,11.4673045052887,3.54922444718973,0.00175391655779,0.015893071856115,-1.47673444097976,10.9175341416123,12.2614172528213,1,2,39,FALSE,green,0,,FALSE
9606.ENSP00000312652,LEP,3952,leptin,-2.68300607430814,8.55131204095809,-4.66454274212705,0.000113137548427,0.00253011023032,1.1579497389759,9.64890543499324,6.96589936068509,1,4,143,TRUE,red,21.7245436498581,,TRUE
9606.ENSP00000312673,GH1,2688,growth hormone 1,1.94194126134601,10.3127984714046,3.70717483302393,0.001194410574743,0.012259347849477,-1.11049065932222,9.51836795539943,11.4603092167454,1,4,59,FALSE,green,5.5382638884211,,FALSE
9606.ENSP00000313967,C1QB,713,complement C1q B chain,1.36945883036352,6.87439256108615,4.4552431526861,0.000189593370342,0.003617091597449,0.658718459122077,6.31415940321016,7.68361823357368,1,1,46,FALSE,green,1291.77087683722,,FALSE
