GSM2668701	GSM2668702	GSM2668703	GSM2668704	GSM2668705	GSM2668706	GSM2668707	GSM2668708	GSM2668709	GSM2668710	GSM2668711	GSM2668712	GSM2668713	GSM2668714	GSM2668715	GSM2668716	GSM2668717	GSM2668718	GSM2668719	GSM2668720	GSM2668721	GSM2668722	GSM2668723	GSM2668724	GSM2668725	GSM2668726	GSM2668727	GSM2668728	GSM2668729	GSM2668730	GSM2668731	GSM2668732	GSM2668733	GSM2668734	GSM2668735	GSM2668736	GSM2668737	GSM2668738	GSM2668739	GSM2668740	GSM2668741	GSM2668742	GSM2668743	GSM2668744	GSM2668745	GSM2668746	GSM2668747	GSM2668748	GSM2668749	GSM3461184	GSM3461185	GSM3461186	GSM3461187	GSM707051	GSM707052	GSM707053	GSM707054	GSM707055	GSM707056	GSM707057	GSM707058	GSM707059	GSM707060	GSM707061	GSM707062	GSM707063	GSM707064	GSM707065	GSM707066	GSM929667	GSM929668	GSM929669	GSM929670	GSM2453819	GSM2453820	GSM2453821	GSM2453822	GSM2453823	GSM2453824	GSM2453825	GSM2453826	GSM2453827	GSM2453828	GSM2453829	GSM2453830	GSM2453831	GSM2453832	GSM2453833	GSM2453834	GSM2453835	GSM2453836	GSM2453837	GSM2453838	GSM2453839	GSM2453840	GSM2453841	GSM2453842	GSM2453843	GSM2453844	GSM2453845	GSM2453846	GSM2453847	GSM2453848	GSM2453849	GSM2453850	GSM2453851	GSM2453852	GSM2453853	GSM2453854	GSM252349	GSM252350	GSM252351	GSM252352	GSM252353	GSM252354	GSM252355	GSM252356
10	7.26107971128886	6.99614066570891	6.80140118096198	7.75887729529265	7.85748586224159	6.82637755646361	7.1658386469796	7.33829959199509	8.05616824870779	7.24210911592404	7.5759930884993	7.79543390934065	7.47151784228235	7.35095270492727	7.40659594539793	6.85398387164585	7.24109328399247	6.89451490066983	8.587059133058	7.23666581217336	6.85370527902648	6.93953396488383	7.40516255473429	7.30842136908386	7.76025029603141	7.34545008161866	6.62694603001459	7.03241440720264	6.93684676977541	6.82611884567884	7.37856648608628	7.00222730037361	6.64331094554021	7.07901922052431	6.57548900198185	6.73006682879939	7.26852310479142	6.55719252285414	7.04224925363327	6.51122349437997	6.5895863517639	6.95421655245897	6.94602855611235	6.90110308175496	6.65376068846454	6.60379661936275	6.98505688511589	6.6089447155463	6.66813967583633	6.84145816184236	7.05787070214881	6.8574666841744	7.90851685091233	6.89931599738319	7.17864413232845	7.43943863918294	7.73606031853451	7.59390244419647	6.84112579398136	7.78087611052006	7.19810876483238	6.45218046446021	6.24150244651475	7.34227084598385	6.92913540273308	7.10166195441758	6.81041897049762	7.55676207483566	7.13546884171913	7.37485289925854	6.70488882891251	6.39488387673538	6.73073169468883	7.23834440007058	7.12332934495724	6.92049173752586	6.81177535262047	7.49237020042385	7.54277912593224	7.33954983997852	7.10591908995088	7.31248550998729	6.65843286477695	6.93079907858525	7.08948492086523	7.10797833748119	7.25193866470256	7.54277912593224	7.52221573026721	7.13443938573708	6.91080220872897	7.98306111069327	6.81964059564805	7.04769536436291	6.94797716721151	7.45437072272879	6.63419777423119	6.83890126347483	6.85931416996453	6.94594545779868	7.28813763881168	7.11281790757564	7.5036141207969	7.47516630007927	7.93903432261735	6.95433265898938	7.01988634838634	6.84801492310961	6.6955183844097	7.35915567848301	6.90144371746601	6.57038624728715	7.03663387823116	7.34001397806868	6.82672271691866	6.8238705162792	7.06434710284187
100	9.83246879116037	9.3639756167092	10.9059806413119	8.74102998370619	9.64960339371959	10.7486055657099	9.12279987943074	9.34053842975935	8.81796443448136	9.69058832602685	9.41160711848664	9.99069472457152	8.77864644202038	8.74135051620438	8.67016645808657	9.38615801115064	8.47651026660987	8.36322051472967	8.04519552561748	8.66696731766031	10.3624964663746	9.10253557689679	9.25143191369165	9.20639839820347	8.43602320468284	8.56042697018941	8.57928657717043	8.29994515204629	7.60301791099608	9.01257671107317	8.38968599687625	7.77839654371128	8.45598021149213	7.52430637624526	8.54613296573587	9.16192245238465	8.57258670580266	9.52169031502059	9.38278964121855	7.99673048919017	7.85146409529236	8.15802075950815	7.83462084742657	8.58561560603681	8.1725268717392	8.14458376156985	8.80154952972037	8.88105292973144	7.11689451675209	8.31404093303023	8.59458322304824	9.29457412224064	9.42423944670132	8.99225521026069	8.72857180175936	8.79780878505296	8.50707859316707	9.47767991242731	9.28857275990336	8.47978597518954	9.70746543714924	9.14315954543831	8.72067987388984	8.0849512950874	8.58150399643909	9.37155689056901	8.83967326570624	8.57748647884628	8.63118328362133	8.02136396383144	8.10397058768076	9.3262612395887	7.9595163930916	8.56181031885409	9.77544348593374	9.77887072409661	9.34345896774316	8.97226941550235	8.06656455789548	9.89496773919224	9.69801248345018	9.48432567325977	10.705989317748	8.7742728096078	10.2773254834179	9.26088668487491	8.00310908218343	8.70493974814427	8.00432258570606	8.08221086842609	8.30108470524437	8.67845508929625	9.26339343558455	10.168876256345	8.97006987687826	8.4033903838891	10.3642083154565	7.6314001912921	7.83803261064529	8.68829099013056	8.50054339489236	8.51458746520028	7.6020473812353	8.5448444569077	8.65105347805232	8.58974722567932	8.92785387649914	9.02051260931985	7.93374558525338	8.24873417201313	8.3353945107761	8.27000986579051	9.16582147453683	8.71562981722739	8.63382436677313	9.59346317956744	8.11477446510572
10000	7.27220952069437	8.33023877917136	7.36472471947457	8.24043960225428	7.74191298393382	7.73562794767937	8.11924109548602	7.63344647869557	8.63289154938574	8.11371244865972	8.10337736854399	7.80029018907226	8.07424604550785	8.39428183372522	7.66350120332525	7.27672620691864	8.13999730062388	8.32273493259354	8.50439589165084	7.81141604985555	8.04082525028936	7.53614550927358	8.07131086930142	8.06820805290783	7.89010350223402	7.98725022012628	7.36314410503085	7.70820064238768	7.88982555712007	8.11359508755804	7.73584377527158	7.22126408442954	8.01539499404039	7.57593906076174	7.83721097313169	7.92954542883618	8.10599860671354	7.24488942243903	7.10957337716152	7.60687778935636	7.50509730709716	7.89997439276535	7.57380159055143	7.72357730195282	6.96359979100898	7.13168359848569	7.88561819919649	6.9631633613202	7.67549109150414	7.53029604543061	8.06093406684721	7.83872248334982	8.00317328797376	8.09624548640813	7.70968523764262	8.10842027896844	8.10431653345049	7.86735553508299	8.37292403685849	7.6529412646225	7.63473337860022	7.81357916265749	7.6679233054941	8.17358413862451	7.61921879556651	7.77871143673589	7.35891178411376	8.0198921104623	7.79016130624848	7.85391404591578	7.56718441718267	7.52872308606569	7.39733633512303	7.97841631047786	7.99688026777421	7.93445538547431	7.97526615361643	8.14988576739425	7.81454912740021	7.7596288481713	7.56663236273935	7.95607667512345	7.69122636009135	8.06289882412248	8.15102102761552	8.33360964303872	7.92376583169033	8.1482159099152	7.99855411089153	7.2334117189574	8.21319662580937	8.28284454869166	7.22013974914352	8.36371614224469	6.70414974249918	8.19439793625303	8.06044524891479	7.82993200724621	7.46934454959998	7.29797931469291	6.98545776361211	8.12504072789109	7.91915475776364	7.94513128356827	8.36670166634135	8.06857781879534	7.39728302132054	8.18814998732369	7.44742889383618	7.63509815577582	7.54421495302822	7.64482414296651	7.59194346596833	7.51500707957867	7.70130422659631	8.02906511465675	7.78878211776253
10001	9.91297560743361	9.76770142362642	9.83887956719044	9.81241603854566	10.287753529408	9.69812869659149	9.76575020624597	9.76094072431163	9.76380237278158	9.47228572957853	9.94609749125212	9.84601658849204	10.0750963133051	9.8955644010277	9.80756377666862	9.57546987691264	9.55026252577989	9.76880575259454	9.68291691925632	9.89487116400675	9.80496001154658	9.77166520517526	9.91040383308465	9.80373904456195	9.79311758302737	9.67688502318787	9.62123432843299	9.64131245389869	9.70524067232797	9.851261376805	9.78604440587689	9.48002160386677	9.62651628954809	9.90469985107691	9.83485943519695	9.50489896358308	9.80010322628594	9.53679613905244	9.69928765144885	9.88433713698746	9.5296530051241	9.59233745089599	9.59454812958273	9.77227453674255	9.61392830661866	9.31144205689914	9.75712994978799	9.60907938688094	9.52247899485768	9.73913691582831	9.47283957870863	9.70852615798555	9.9941878560402	9.80431221306168	9.72417444461654	9.76348782517393	9.6360954089431	9.65231124103562	9.75992975783548	9.83140820629722	9.88267490566672	9.77730650245793	9.45984484369266	10.1281631487769	9.74584213511816	9.86610665759312	9.77072371728023	9.56466467698411	9.56502163268639	9.8475039704317	9.73846550629476	9.53618760103615	9.58911472835333	9.96919605862761	9.93558891800988	9.66964368614354	9.58622815069435	9.60026504128621	9.76781297286155	9.78365339633438	9.81341466537122	9.84830740550068	9.70111069527474	9.48467009436166	9.6239646578972	9.51150349588491	9.82543034991061	9.78402493585453	9.9271999859911	9.74435801261193	9.87366233283659	9.98127291978942	9.45746265646856	9.61295049167138	9.5072626701976	9.66797670361075	9.54009412768641	9.55280880877526	9.53930250867442	9.81436871972957	9.76931458499267	9.70541705765062	9.70141463151054	10.0151360699225	10.0134307835116	9.82995638100962	10.0250608948913	9.57943289947618	9.81090561851776	9.85519246705888	9.49116156807001	9.47390713305419	9.62106972529393	9.96381399377544	9.70300948091208	9.88145149372281	9.6435861924325
10005	7.66277277858382	7.88743132911746	8.01233388423145	7.7691759093368	8.0734594575027	8.06353415229511	8.35195657344122	7.96131617073842	8.18119973304492	8.1870435357379	7.59685356685867	8.25816560928846	7.93111868946717	7.6642593548848	7.70831189407556	7.57049947316276	8.38200471111642	8.38818187060854	8.06562958823735	8.01355054061169	8.42264195021906	8.28353569671316	8.65498336700257	7.58805031920872	8.27411607262182	8.31787309073745	8.15967932265374	7.7564277885448	8.52734433714567	8.27860410623952	7.91823968921522	8.36951008920506	7.3954089779394	8.15103398626906	8.41328501596306	7.87731918818148	8.13456449319221	8.18921267749077	8.17879212317717	8.20561091474963	8.06278903282225	8.01164168221429	8.32765309715211	7.98791226719089	8.22984638314476	8.48956501078502	8.09820595695082	8.10079344732415	8.03958709664786	7.87379764416222	7.95475407534648	8.3846548329546	8.10023229786127	8.13490307123788	7.95533601220841	8.0546096514237	8.2838005771747	8.08750441654797	8.27874719391045	7.653678709449	8.31948994149506	8.44452021194221	7.8697504172255	7.85728902711537	7.95791583494028	7.69352802123242	8.33610348274116	8.35715338862787	7.94108590802751	8.29907518011344	8.22395520458591	8.02831009920517	8.20644382023395	8.11073175610592	7.93891485747267	8.27382661647917	8.1742248999196	8.4413041550174	7.69983816839797	7.81573735704189	7.89540938488522	7.98526529645416	8.10550821453571	8.23553418325864	8.0690837296556	8.33719733227518	8.25207462078331	8.30164341503226	7.94337440794067	8.29099058877881	8.01955846215547	8.06857657644569	7.85960633641891	8.20692328609364	8.16215736131985	8.34723470169049	8.04138808305881	8.18350187850166	7.70564000187595	8.35904655347924	8.0539751029343	8.09002969664084	8.2852860639953	8.15422338041018	8.60884738521911	7.86329463223906	7.57164778792889	8.18993800727007	7.11361013466148	8.30625611329387	7.43014879719444	8.32917545370814	8.26773190622397	8.22273917012217	7.96140231833229	8.33847952811777	8.1816873307604
10006	9.38417251413124	9.49097380559884	8.89667687735388	9.26521730852138	9.8055512384079	9.66780981077031	9.70811835400919	9.64323096073491	9.64876503953569	9.8240372450915	9.50391653459086	9.73886998600127	9.59784839435813	9.35267445210655	9.58128929926311	9.88203936244528	9.4903858812879	9.6342499223959	10.1510513218466	9.69758914151682	9.68486322818552	9.61309512691352	9.6033824722488	9.84120514248932	9.70919118532147	9.73779302551737	9.64875423146604	9.82687861356619	9.89196955203514	9.54647980062746	9.72689072828583	9.3833388084515	9.50933835830322	9.49067609400514	9.7443556595928	10.0102968278051	9.79504038582465	9.77085631590407	9.77626535800696	10.0031351470636	9.94589868034611	9.70548847913223	9.65299243607875	9.89827583413592	9.73980643791069	9.62250133318991	9.60420311054284	9.91164498315982	9.9275551909981	9.87465134016066	9.50806537618148	9.54078659904397	9.69514415507697	9.46471501661572	9.74440470398394	9.77624188033572	9.29156067572448	9.5528752966209	9.79652685690501	9.6297434324431	9.89875723622826	9.69928559389228	9.41599782361655	9.94904242398798	9.49176347499926	9.91941272625879	9.80248814886532	9.67685469839999	9.41805984644927	9.78267318181223	9.87962421933438	9.8123991330172	9.85016027955691	9.6601998306347	9.84358672343795	9.61160799040927	9.67630813171901	9.73373460143551	10.0098581004337	9.56449266436053	9.52317894502498	9.65116483167287	9.7727446479564	9.59036776898842	9.81880411467871	9.78481590800059	9.46645542845441	9.52630357756846	9.70581605824	9.21821744403734	9.82650212048912	9.82423122019798	9.67786794049693	9.84053564692653	9.570272932635	9.64714582484128	9.78680073750026	9.91126090856537	9.44586294668296	9.2395927341657	9.38349204139824	9.56253096866382	9.64479685692323	9.56342639473744	9.62826731327237	9.45182797454577	10.3349974741283	9.62032065072813	9.44102295059861	9.7409196027349	9.16812507321461	9.53926067203407	9.744092482191	10.0326608377677	9.67602666431206	10.1495141944395	9.88145855877127
10007	9.34432107700744	8.75822164916413	9.23130754134813	9.59861141579382	9.74252105648848	9.32512238722915	9.53163897077589	9.53902258234535	9.5065371496768	9.83408243825699	9.51273167683361	9.4460148887542	9.68272125417155	9.35538463289716	9.43014788250655	9.81921775629357	9.58014544214262	9.84361839012755	9.4594026214792	9.87629639282103	9.7510967990149	9.99129247995846	9.89656066722558	9.70580660991373	9.81983763247609	9.51830113628866	9.82969744312826	10.0662264897286	9.88765298526268	9.6996799971235	9.68011261288718	9.826409780264	9.9640306179736	9.7540423346718	10.2548849911792	9.93569460875199	9.44548084053226	9.5917211384517	9.80714447645273	10.1484166073528	9.7977409520297	9.81678698999921	9.94033639840931	9.79305097904696	9.86003957023715	9.75212619394113	9.84764610684164	10.0605079852312	9.91146070957004	9.88231927153812	9.27801882844668	10.0536058985617	9.49920413013005	9.60464917279113	10.0779129153796	9.67926554280322	9.57222935415553	10.0073576659408	9.46451825382747	9.6522127657572	9.67557541403101	9.63258137997523	9.64192878671756	10.0860928978858	9.5402968328812	9.54164704643799	9.80666668233803	9.88745086822608	9.16600601525789	9.52481895324594	9.95959883294766	9.90683860610533	10.3169953391594	9.33942218925676	9.85863033749031	10.0348986239189	9.72464358763304	9.58534026317214	9.16584980617097	9.61042106419585	9.80440934056208	9.81419830464485	9.53785365671893	9.43332125415071	9.77907089403675	9.68009075097244	9.69864969362099	9.62160583962902	9.57082362230376	10.052905272788	9.38929421886819	9.90425018372429	9.27852964926803	9.9092433137471	10.0424567520328	9.78247762059273	9.7604609802082	9.84659304467926	9.64384513815802	10.0780942231592	10.1787606304885	9.28947003860618	9.73536525261796	9.45050981438105	9.50333174646856	9.67103025066289	9.77649419388534	9.559959949545	9.26854197640498	9.88891255979076	9.45197379486369	9.62649751073537	9.63445260608832	10.2884397549504	9.47576434217122	9.67982324126333	10.25309082932
1001	9.24088411082247	9.806638907396	9.7570292260815	9.9447142750763	9.48914621565438	8.62443228141786	9.6845417468563	9.45923037735299	8.19689506685286	9.53255999572429	9.21361340365016	9.67547710619226	9.47261865203869	9.30659465315557	9.26252088445088	9.96607321449739	8.66389324991588	9.27547292544522	8.46196180908228	9.48436048024088	9.33238635289712	9.02414890535012	9.87044427821249	8.76420054406345	7.81502810461199	8.76003940281072	8.24154746712761	8.30655981490635	9.31032877978607	8.70832258781107	9.03663917537144	8.37580867254943	8.53361444332288	9.38284506736034	8.60476088831488	9.28689197216013	8.94726215208207	9.13587642141188	7.88362196703574	9.29354568111438	8.56064068200584	8.91194956825664	9.14630041153506	9.15655797685972	8.73206787717658	8.93516993038917	9.24112369316137	9.67677615766527	8.50422674682365	9.66373027053294	8.6875384484931	9.13723756051283	8.85043860876172	8.95661308196301	8.52762152235503	9.33739296412534	9.72986640843655	8.87438912008125	8.29943979658178	7.61493977760757	9.31760106106059	9.48266259037146	9.54720293894068	9.02568360431669	8.87664163014115	9.28986623068076	9.45247292271942	9.03089691210358	9.75740694755505	8.52284738351385	9.1070876682221	9.29809087539844	9.40890593815613	9.43957281362069	8.97251589103139	9.54185350245551	9.25982154977131	8.94338292078502	9.45105675605084	8.87969463754491	9.28505317756322	8.46733179658922	8.99478461215478	9.69789773612894	9.00993895746499	9.20436667013703	9.57514592518066	9.01121745678496	9.36411465550656	9.66783344450339	9.1874160524678	8.97517335940481	9.75811717354372	9.06493856220907	7.26142907761575	9.09305279818539	8.9298080532127	9.87526218881308	9.0481842351613	8.47468546849539	8.19149579737514	9.43653381784673	9.27189615516231	8.70765304231409	8.79932289582959	9.31096787478214	7.52703116015347	9.32373515015104	9.48242129567152	8.99100986490031	9.23177997884969	9.08994342766396	9.11750624521023	8.6582971465759	8.66831036305145	9.84672906100217	8.92848246106979
10010	9.90502901803092	10.0128994251371	9.86580147278691	9.74683325722827	9.69420112840011	10.0318240225516	10.340121192177	9.57527680842444	10.2674567656593	10.4096955360548	10.4361870665726	10.2905578761033	10.1353222223134	10.0777709610285	10.559020871252	10.2442671928814	10.5549404438013	10.3850233402718	10.3562627141728	10.0265478262309	10.1959583481257	10.1720144505464	10.5519606306934	10.5680926156122	10.4248278191497	10.2487899793873	10.2403557214612	10.405967227321	10.7477646560877	10.0787769859031	10.2014349978231	10.3244641565134	10.71642778882	9.66709827034435	10.1058368755585	10.3018188921386	10.2496277056388	10.2033203932786	10.0230422755696	10.215390651643	10.5254554599121	10.319967317275	10.2433855067244	10.0756545892974	10.199504571927	9.75400673040833	10.324973616071	9.92762277975028	10.4571443601459	10.4323966366913	10.4772940858062	9.88521145962495	10.0657579143241	10.2942254377363	10.3652313488292	10.2742925762342	9.91506061880373	10.4715155159616	10.1734156476572	10.3388235626366	10.2840315002661	10.0179975711675	9.9014394065945	10.7091851651748	10.2494708727782	9.95064279710932	10.3762880386195	10.5077952766044	9.65757722243258	10.6133887654288	10.1245966123897	10.1602861587092	10.0902658305294	10.0863858447902	10.0458423722857	9.97012655615628	10.2713526902076	10.5137760575543	10.9839944675523	10.1284703870521	10.0632082332491	10.094037625408	10.0924192932654	10.3055865618841	10.3897412161129	10.4108677402198	10.3168900476734	10.5355059324816	10.3130201807184	9.61859315154015	10.3037227980319	10.1403987380939	10.2020538935497	10.0901339627428	9.67309315713729	10.4614569181634	10.0417659976254	10.1118849814964	10.5100749973425	9.69740446715417	9.83986440538534	10.3661412733239	10.3821390241071	10.5385742468886	9.97658418858287	10.1769660552936	10.3382255276214	10.2370752667665	10.3897412161129	10.094108698342	9.76958657117209	10.0183382307298	10.2219460012924	10.6631255147827	10.1734475296239	10.6382325326872	10.1685998876314
10013	8.3654781167346	8.2481512921846	8.76270844974132	7.98827575241249	7.97391364499922	8.0005930165384	8.20289560079704	8.30065437348978	8.30188640340588	8.08934719630854	8.20567356798131	8.4859084375712	8.21685219613712	7.83097373419226	8.22495114963066	8.31731134148201	8.57496265048579	8.27713159687705	8.38814717022478	7.81696784258958	8.63320359646608	8.47267539568618	8.64824450454756	8.14040197606159	8.74288402380511	8.68603621666781	8.46241976834214	8.72953239877071	8.36273709808188	8.67282250841431	8.12829636033492	8.84586972374916	8.34349167102678	8.71412979663548	8.44971563690413	8.39103211311208	8.13571880991944	8.47209059418272	8.65684093263042	8.34804664542597	8.98508007588319	8.59456111882499	8.71501973711654	8.03940117230104	8.62008344011514	8.86429967910186	7.70796199040801	8.84581221909296	8.26327167248702	8.26009562310317	8.33076568154092	8.25378911191739	8.68704015841953	8.44110706875236	8.06534573203563	8.30806304425939	8.25333211248633	7.99796826086333	7.75111434258107	8.29122079299499	8.13559172814587	9.00728735234075	8.45830059603174	8.05350948698864	8.84104341496456	8.94335171505376	8.28376510728235	8.7586062510575	8.58401052240962	8.14554899701652	8.50491053584851	8.62525778548708	8.38445942151224	8.21883124849146	8.2536135832682	8.48943408080621	8.41712057199572	8.52967688138648	7.944473015429	8.01211334176563	7.93720568057762	8.32025125806894	8.30443720432097	8.62744911821188	8.46584186970408	8.5436312883818	8.16646292029084	8.31737312163902	7.8905756242096	8.85485133273668	8.3178006720552	7.92441850806735	8.56186402841105	8.67547264174177	9.10617047076748	8.31937439929832	8.62314517778439	8.7219443835223	8.50384561893247	8.94343008474002	8.97590284323006	8.33646662940676	8.29277301450529	8.11910371167938	8.13203370140545	8.45203924862201	8.28217182769594	8.47229310334418	8.02694285695878	8.62403819186774	8.74534520476645	8.11055877198725	8.28526337699365	8.38196399638781	8.38308019499075	8.14894129452443	8.54187686210622
